,name_product,price_product,link_product,marca,description_product,color_product,condicion,images
10,Samsung Galaxy S22 (Snapdragon) Dual SIM 256 GB phantom black 8 GB RAM,2.899.900,https://www.mercadolibre.com.co/samsung-galaxy-s22-snapdragon-dual-sim-256-gb-phantom-black-8-gb-ram/p/MCO18970714?pdp_filters=category:MCO1055#searchVariation=MCO18970714&position=11&search_layout=stack&type=product&tracking_id=3b4075cd-7a05-45ae-b41b-3f293a70d643,Samsung,"Fotografia profesional en tu bolsillo Descubre infinitas posibilidades para tus fotos con las 3 camaras principales de tu equipo  Pon a prueba tu creatividad y juega con la iluminacion  diferentes planos y efectos para obtener grandes resultados   Perfecta para los amantes del plano detalle  Su zoom optico te ofrecera la posibilidad de realizar acercamientos sin que tus capturas pierdan calidad   Experiencia visual increible Mira tus series y peliculas favoritas con la mejor definicion a traves de su pantalla Dynamic AMOLED 2X de 6 1""  Disfruta de colores brillantes y detalles precisos en todos tus contenidos   Capacidad y eficiencia Con su potente procesador y memoria RAM de 8 GB tu equipo alcanzara un alto rendimiento con gran velocidad de transmision de contenidos y ejecutara multiples aplicaciones a la vez sin demoras   Desbloqueo facial y dactilar Maxima seguridad para que solo tu puedas acceder al equipo  Podras elegir entre el sensor de huella dactilar para habilitar el telefono en un toque  o el reconocimiento facial que permite un desbloqueo hasta un 30% mas rapido   Bateria de duracion superior ¡Desenchufate! Con la super bateria de 3700 mAh tendras energia por mucho mas tiempo para jugar  ver series o trabajar sin necesidad de realizar recargas ",Phantom black,Nuevo,https://http2.mlstatic.com/D_NQ_NP_801065-MLA52415349406_112022-V.webp
11,Xiaomi Mi 11 Lite 5G NE Dual SIM 128 GB negro trufa 8 GB RAM,1.339.900,https://www.mercadolibre.com.co/xiaomi-mi-11-lite-5g-ne-dual-sim-128-gb-negro-trufa-8-gb-ram/p/MCO18612467?pdp_filters=category:MCO1055#searchVariation=MCO18612467&position=12&search_layout=stack&type=product&tracking_id=3b4075cd-7a05-45ae-b41b-3f293a70d643,Xiaomi,"Fotografia profesional en tu bolsillo Descubre infinitas posibilidades para tus fotos con las 3 camaras principales de tu equipo  Pon a prueba tu creatividad y juega con la iluminacion  diferentes planos y efectos para obtener grandes resultados   Ademas  el dispositivo cuenta con camara frontal de 20 Mpx para que puedas sacarte divertidas selfies o hacer videollamadas   Experiencia visual increible Mira tus series y peliculas favoritas con la mejor definicion a traves de su pantalla AMOLED de 6 55""  Disfruta de colores brillantes y detalles precisos en todos tus contenidos   Capacidad y eficiencia Con su potente procesador y memoria RAM de 8 GB tu equipo alcanzara un alto rendimiento con gran velocidad de transmision de contenidos y ejecutara multiples aplicaciones a la vez sin demoras   Desbloqueo facial y dactilar Maxima seguridad para que solo tu puedas acceder al equipo  Podras elegir entre el sensor de huella dactilar para habilitar el telefono en un toque  o el reconocimiento facial que permite un desbloqueo hasta un 30% mas rapido   Bateria de duracion superior ¡Desenchufate! Con la super bateria de 4250 mAh tendras energia por mucho mas tiempo para jugar  ver series o trabajar sin necesidad de realizar recargas ",Negro trufa,Nuevo,https://http2.mlstatic.com/D_NQ_NP_768134-MLA48496137270_122021-V.webp
12,Samsung Galaxy S23 Ultra Dual SIM 512 GB phantom black 12 GB RAM,6.149.900,https://www.mercadolibre.com.co/samsung-galaxy-s23-ultra-dual-sim-512-gb-phantom-black-12-gb-ram/p/MCO21436193?pdp_filters=category:MCO1055#searchVariation=MCO21436193&position=13&search_layout=stack&type=product&tracking_id=3b4075cd-7a05-45ae-b41b-3f293a70d643,Samsung,"Fotografia profesional en tu bolsillo Descubre infinitas posibilidades para tus fotos con las 4 camaras principales de tu equipo  Pon a prueba tu creatividad y juega con la iluminacion  diferentes planos y efectos para obtener grandes resultados   Perfecta para los amantes del plano detalle  Su zoom optico te ofrecera la posibilidad de realizar acercamientos sin que tus capturas pierdan calidad   Experiencia visual increible Mira tus series y peliculas favoritas con la mejor definicion a traves de su pantalla AMOLED de 6 78""  Disfruta de colores brillantes y detalles precisos en todos tus contenidos   Capacidad y eficiencia Con su potente procesador y memoria RAM de 12 GB tu equipo alcanzara un alto rendimiento con gran velocidad de transmision de contenidos y ejecutara multiples aplicaciones a la vez sin demoras   Desbloqueo facial y dactilar Maxima seguridad para que solo tu puedas acceder al equipo  Podras elegir entre el sensor de huella dactilar para habilitar el telefono en un toque  o el reconocimiento facial que permite un desbloqueo hasta un 30% mas rapido   Bateria de duracion superior ¡Desenchufate! Con la super bateria de 5000 mAh tendras energia por mucho mas tiempo para jugar  ver series o trabajar sin necesidad de realizar recargas ",Phantom black,Nuevo,https://http2.mlstatic.com/D_NQ_NP_679726-MLA53452158591_012023-V.webp
13,Tecno Pova 4 Dual SIM 256 GB naranja rutilo 8 GB RAM,900.800,https://www.mercadolibre.com.co/tecno-pova-4-dual-sim-256-gb-naranja-rutilo-8-gb-ram/p/MCO19891740?pdp_filters=category:MCO1055#searchVariation=MCO19891740&position=14&search_layout=stack&type=product&tracking_id=3b4075cd-7a05-45ae-b41b-3f293a70d643,Tecno,"Doble camara y mas detalles Sus 2 camaras traseras de 50 Mpx te permitiran tomar imagenes con mas detalles y lograr efectos unicos como el famoso modo retrato de poca profundidad de campo   Ademas  con la camara frontal con flash preparate para compartir selfies mas iluminadas en tus redes sociales   Mas para ver Con su pantalla IPS de 6 82""  disfruta de colores intensos y mayor nitidez en todos tus contenidos   Capacidad y eficiencia Con su potente procesador y memoria RAM de 8 GB tu equipo alcanzara un alto rendimiento con gran velocidad de transmision de contenidos y ejecutara multiples aplicaciones a la vez sin demoras   Desbloqueo facial y dactilar Maxima seguridad para que solo tu puedas acceder al equipo  Podras elegir entre el sensor de huella dactilar para habilitar el telefono en un toque  o el reconocimiento facial que permite un desbloqueo hasta un 30% mas rapido   Bateria de duracion superior ¡Desenchufate! Con la super bateria de 6000 mAh tendras energia por mucho mas tiempo para jugar  ver series o trabajar sin necesidad de realizar recargas   Capacidad de almacenamiento ilimitada Olvidate de borrar  Con su memoria interna de 256 GB podras descargar todos los archivos y aplicaciones que necesites  guardar fotos y almacenar tus peliculas  series y videos favoritos para reproducirlos cuando quieras ",Naranja rutilo,Nuevo,https://http2.mlstatic.com/D_NQ_NP_929718-MLA52683060647_122022-V.webp
14,Xiaomi Redmi Note 10 Pro (108 Mpx) Dual SIM 128 GB bronce gradiente 6 GB RAM,1.379.990,https://www.mercadolibre.com.co/xiaomi-redmi-note-10-pro-108-mpx-dual-sim-128-gb-bronce-gradiente-6-gb-ram/p/MCO17953706?pdp_filters=category:MCO1055#searchVariation=MCO17953706&position=15&search_layout=stack&type=product&tracking_id=3b4075cd-7a05-45ae-b41b-3f293a70d643,Xiaomi,"Fotografia profesional en tu bolsillo Descubre infinitas posibilidades para tus fotos con las 4 camaras principales de tu equipo  Pon a prueba tu creatividad y juega con la iluminacion  diferentes planos y efectos para obtener grandes resultados   Experiencia visual increible Mira tus series y peliculas favoritas con la mejor definicion a traves de su pantalla AMOLED de 6 67""  Disfruta de colores brillantes y detalles precisos en todos tus contenidos   Capacidad y eficiencia Con su potente procesador y memoria RAM de 6 GB tu equipo alcanzara un alto rendimiento con gran velocidad de transmision de contenidos y ejecutara multiples aplicaciones a la vez sin demoras   Desbloqueo facial y dactilar Maxima seguridad para que solo tu puedas acceder al equipo  Podras elegir entre el sensor de huella dactilar para habilitar el telefono en un toque  o el reconocimiento facial que permite un desbloqueo hasta un 30% mas rapido   Bateria de duracion superior ¡Desenchufate! Con la super bateria de 5020 mAh tendras energia por mucho mas tiempo para jugar  ver series o trabajar sin necesidad de realizar recargas ",Bronce gradiente,Nuevo,https://http2.mlstatic.com/D_NQ_NP_643112-MLA46490094718_062021-V.webp
15,Xiaomi Mi 11T Pro Dual SIM 256 GB azul celestial 8 GB RAM,2.169.000,https://www.mercadolibre.com.co/xiaomi-mi-11t-pro-dual-sim-256-gb-azul-celestial-8-gb-ram/p/MCO18591124?pdp_filters=category:MCO1055#searchVariation=MCO18591124&position=16&search_layout=stack&type=product&tracking_id=3b4075cd-7a05-45ae-b41b-3f293a70d643,Xiaomi,"Fotografia profesional en tu bolsillo Descubre infinitas posibilidades para tus fotos con las 3 camaras principales de tu equipo  Pon a prueba tu creatividad y juega con la iluminacion  diferentes planos y efectos para obtener grandes resultados   Ademas  el dispositivo cuenta con camara frontal de 16 Mpx para que puedas sacarte divertidas selfies o hacer videollamadas   Experiencia visual increible Mira tus series y peliculas favoritas con la mejor definicion a traves de su pantalla AMOLED de 6 67""  Disfruta de colores brillantes y detalles precisos en todos tus contenidos   Capacidad y eficiencia Con su potente procesador y memoria RAM de 8 GB tu equipo alcanzara un alto rendimiento con gran velocidad de transmision de contenidos y ejecutara multiples aplicaciones a la vez sin demoras   Desbloqueo veloz con tu huella digital Con el sensor de huella digital  el acceso es seguro y podras desbloquearlo automaticamente con un toque   Bateria de duracion superior ¡Desenchufate! Con la super bateria de 5000 mAh tendras energia por mucho mas tiempo para jugar  ver series o trabajar sin necesidad de realizar recargas ",Azul celestial,Nuevo,https://http2.mlstatic.com/D_NQ_NP_624987-MLA48573487337_122021-V.webp
16,Apple iPhone 14 Pro Max (256 GB) - Color plata,6.411.930,https://www.mercadolibre.com.co/apple-iphone-14-pro-max-256-gb-color-plata/p/MCO19615340?pdp_filters=category:MCO1055#searchVariation=MCO19615340&position=17&search_layout=stack&type=product&tracking_id=3b4075cd-7a05-45ae-b41b-3f293a70d643,Apple,El iPhone 14 Pro Max te permite captar detalles increibles gracias a su camara gran angular de 48 MP  Ademas  trae la Dynamic Island y una pantalla siempre activa  para que puedas interactuar con tu iPhone de una forma completamente nueva  Y viene con Deteccion de Choques(1)  una funcionalidad de seguridad que pide ayuda cuando no estas en condiciones de hacerlo   Aviso legal   (1) La funcionalidad Emergencia SOS usa conexion celular o llamadas por Wi-Fi  (2) La pantalla tiene las esquinas redondeadas  Si se mide en forma de rectangulo  la pantalla tiene 6 69 pulgadas en diagonal  El area real de visualizacion es menor  (3) La duracion de la bateria varia segun el uso y la configuracion  (4) Se requiere un plan de datos  5G esta disponible en algunos mercados y a traves de operadores especificos  Las velocidades varian segun las condiciones del lugar y el operador  (5) El iPhone 14 Pro Max es resistente a las salpicaduras  al agua y al polvo  y fue probado en condiciones de laboratorio controladas  con una clasificacion IP68 segun la norma IEC 60529 (hasta 30 minutos a una profundidad maxima de 6 metros)  La resistencia a las salpicaduras  al agua y al polvo no es una condicion permanente  y podria disminuir como consecuencia del uso normal  No intentes cargar un iPhone mojado; consulta el manual del usuario para ver las instrucciones de limpieza y secado  La garantia no cubre danos producidos por liquidos  (6) Algunas funcionalidades podrian no estar disponibles en todos los paises o areas ,Plata,Nuevo,https://http2.mlstatic.com/D_NQ_NP_770607-MLM51559385328_092022-V.webp
17,Xiaomi Redmi 9A Dual SIM 32 GB gris granito 2 GB RAM,359.900,https://www.mercadolibre.com.co/xiaomi-redmi-9a-dual-sim-32-gb-gris-granito-2-gb-ram/p/MCO15927746?pdp_filters=category:MCO1055#searchVariation=MCO15927746&position=18&search_layout=stack&type=product&tracking_id=3b4075cd-7a05-45ae-b41b-3f293a70d643,Xiaomi,"Momentos unicos  capturas reales Captura tus mejores momentos y revivelos cuando quieras con la camara trasera de 13 Mpx   Ademas  el dispositivo cuenta con camara frontal de 5 Mpx para que puedas sacarte divertidas selfies o hacer videollamadas   Mas para ver Con su pantalla IPS de 6 53""  disfruta de colores intensos y mayor nitidez en todos tus contenidos   Todo lo que necesitas Su memoria RAM de 2 GB es justo lo que necesitas para utilizar las funciones mas importantes como llamar  enviar mensajes  navegar y ejecutar aplicaciones de uso frecuente como redes sociales o multimedia   Reconocimiento facial para mayor seguridad Acerca el dispositivo a tu rostro para desbloquearlo instantaneamente  Su precisa tecnologia de reconocimiento facial te garantiza un acceso al equipo rapido y seguro   Bateria de duracion superior ¡Desenchufate! Con la super bateria de 5000 mAh tendras energia por mucho mas tiempo para jugar  ver series o trabajar sin necesidad de realizar recargas   El espacio que necesitas Con su memoria interna de 32 GB descarga tus aplicaciones favoritas y guarda todas las fotos y videos que quieras ",Gris granito,Nuevo,https://http2.mlstatic.com/D_NQ_NP_854678-MLA48765111829_012022-V.webp
18,Celular Infinix Note 12 128gb / 8 Ram / 50mp + Forro,939.900,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=8gOLsq3T7eyVislyAgD21Voma94GIsk%2FocxP%2BEuLcp4DzMuLVb2EAlYvrknJBs48QRGMoJT%2BFoqepDdNxxwgV14llIdObAd%2FMcb%2BvzNYPsJtxYHzt8iDLNZ6EArX%2BsLwWqYYc36ooqS3hpsllK5NaF%2Fnlkm2Hzksl2NGxdLrdVPR%2FTR9vBbtVwypcdwJRki5ISznFKMP6WfKzVvZTUB4n%2FQCjO2EGw%2FSW9WM5LkNmPLC7ILku9jJIL3ckaEZhe%2FKHwmQnFx0EIH96D1V4k71WizDqKH5M8Uumq1EGe1a61ctmyz650F0yJCWeStNS5zu6YIpNqekV1S%2F2ESEXPW5jq%2B2qzwT4biDMlSNjEVUp5xkv%2FMznT5NI%2FhT6cH27j%2Bk35BFu6hwzxbyk9f01KI%2BCAQd8iFsa9huIxNQvYg80OL%2BAw%2FLk7iRlIAxlX0X7RkfxN1e%2B11bNFEVb5EX2AIvP34avx0pR4KzaoptEAuHBg73Uvv%2BlpERJ59ivOdG20N%2F8Ng20TBkGt0mFNxI5V6pD8Ymy%2Bxsr8ukIoq%2Fnu6sSlJCjCDi9hCbbFex4HstehRs63%2FVw45UVJZ0CQEghlIDLsw41MiVP8FXtGsZ0zMNEV3RuNpaohIGcSFCrhFkAVFLbk1EEMFZneuNsyjo%2F5euBISAARzwvT0eePSCLJaompFK39RQWJwP9umjIlDHGbjydEMHOLPagnqXjBOg4m0%3D&rb=x,Celular,•CELULAR CORN GT20   PRACTICO Y FACIL DE USAR  ES UNA EXCELENTE HERRAMIENTA PARA EL DIA A DIA GRACIAS A SUS FUNCIONES Y A SU FACIL MANEJO   Especificaciones tecnicas  • Red 3G HSPA+  llega la senal en todo tipo de lugares • Camara VGA • Bateria 1000 mAh • Pantalla 1 77” • Lector de micro SD • Reproductor de Mp3/mp4 • Gestor de archivos • Juegos • Calculadora • calendario • Alarma • Linterna • Grabador de voz • Dual Sim • Radio FM Estereo • Bluetooth • tiempo • calendario • Linterna • Juegos • Gestor de archivos  Contenido de la caja  • Manual • Cargador • Celular  Garantia  • Tenemos 12 meses de garantia • 24 horas de servicio al cliente • ATENCION PREMIUN POSVENTA • Soporte de garantia facil Y rapido sin coste adicional • resolvemos tus dudas en un periodo de 24 horas,Negro,Nuevo,https://http2.mlstatic.com/D_NQ_NP_915817-MCO52369645717_112022-V.webp
19,Celular Krono 3g K22 Doble Sim Grabador De Llamadas Linterna,96.000,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=TtagtqC%2FzXorpyUVQu%2FzB1CFh3xtA21czIxq4ve%2Brce3MszprIZ%2FwOGpTMGqXyR0r1zcaQaFYqgFWWPvkh1H3%2F9ieuCh21wXLdUSESFyeKI9Pbb7%2B55kiXs5zIRdOU0u1I3ncaBiXYcxB3ONCzJjBXAhQQeRjPUDcX%2BMkHvXvErW6kLgnTeNtjbf2Uj%2BbNL%2Bz7zNtfDH%2BmznWD%2FbUUOzFWWrL261L8aIOfFS48cK1aDnHJlqTCNswTgpnsjBUryD%2FsCArclv0%2FQwtqY0iYhozpCly4NQ8WNSx7IhDWuyy38xB55fUGB29snTtB%2BZYzxiykQl7B3RAbnokUvMBCpL5xSfvNs3fqfHvUtEVf7GFaRcoz%2Bwdd%2BPibCDC2c6FSCUlz%2BNxMag1zVbvUKf93Fiexxks%2BDTOFSlGz8MXFlMat18SXjsfind9r7PHT2JycFDALs4lUHAsI1eWzUFhSANEj7R%2FxJ9964P%2BrxEBFh1JH2DpyjMrqUNq6cPnhXK5YbElrzZsMlfR8%2FJWeTHlJQZTjybb8nfKg3WxsHCumeQkNwWGRsP6MHxoI6Mw9sd76QAdk7fnNuvkA4hEzBHOYNhPktGgaqf2bAxL2HtCsHt8GgjZz%2BUnjE9YRBTeMcksSXzGri6ZGbdRceJIMj8AiMGFLsOQBaaRshaDoMCsSMGK5cxW74i6ZV4IHl%2FIS%2F3kAItEtw%3D&rb=x,Celular,"DISTRIBUIDO POR WEBCASTER TECHNOLOGY ------------------------------------------------------------- ********************************************************************************************************* * NO REALICE PAGOS POR FUERA DE MERCADO LIBRE  Desde otras cuentas personas inescrupulosas usan nuestra reputacion para solicitar consignaciones con DATOS FALSOS  Indicando un precio inferior al aqui publicado  ESTO ES FALSO  Nosotros recibiremos su pago por MERCADO LIBRE  ANTE CUALQUIER DUDA POR FAVOR PREGUNTE EN ESTA PUBLICACION Y solo haga caso a las respuestas de ESTA PUBLICACION   * ANTES de dar clic en COMPRAR  selecciona color deseado  una vez la venta sea aprobada es IMPOSIBLE hacer cambio en el color del producto   * El sistema le mostrara siempre y en todo momento colores y cantidades disponibles  el sistema NUNCA cambiara el color seleccionado al momento de iniciar el proceso compra   * Al ser un proceso automatizado  debido a que nuestros productos estan en el centro de distribucion de MERCADOLIBRE la guia de envio se genera con los datos que suministras en el recuadro de direccion  escribir la direccion completa incluido si es calle o carrera *********************************************************************************************************  ENVIO GRATIS A TODO EL PAIS   INFINIX NOTE 12 128GB 8RAM  Domina el juego  Si el estilo tuviera un rostro: Un estilo sin limites ligero como una pluma  diseno elegante  El Note 12 es una composicion elegante y novedoso con funciones impecables    Caracteristicas Principales:  - Equipo totalmente nuevo en caja cerrada  - Libre de fabrica para cualquier compania  - Procesador Helio G96 - GPU: Mali-G57 MC2 - Pantalla: Pantalla AMOLED 6 7"" FHD+ 120Hz - Resolucion: 1080 x 2400 FHD+ - Memoria Interna de 128 GB - Memoria 8 RAM - Triple camara trasera: 50 MP + 2 MP + 2 MP - Camara Delantera: 16 MP - Sistema operativo: X OS 10 6 Basado en Android 12 - Nano SIM + Nano SIM + SD hasta 2 TB - FM RADIO - NFC: NO - Wi-Fi  Bluetooth  GPS - Bateria integrada de 5000 mAh 33 W de carga rapida por cable - Garantia: 1 ano con fabricante   Contenido del paquete Celular / Adaptador de corriente / Cable USB tipo C / Funda / Herramienta de extraccion para la SIM / Guia del usuario / Garantia / Factura",Negro,Nuevo,https://http2.mlstatic.com/D_NQ_NP_962118-MCO52070780171_102022-V.webp
20,Xiaomi Redmi 10C Dual SIM 64 GB gris grafito 3 GB RAM,534.900,https://www.mercadolibre.com.co/xiaomi-redmi-10c-dual-sim-64-gb-gris-grafito-3-gb-ram/p/MCO19563043?pdp_filters=category:MCO1055#searchVariation=MCO19563043&position=21&search_layout=stack&type=product&tracking_id=3b4075cd-7a05-45ae-b41b-3f293a70d643,Xiaomi,"Doble camara y mas detalles Sus 2 camaras traseras de 50 Mpx/2 Mpx te permitiran tomar imagenes con mas detalles y lograr efectos unicos como el famoso modo retrato de poca profundidad de campo   Ademas  el dispositivo cuenta con camara frontal de 5 Mpx para que puedas sacarte divertidas selfies o hacer videollamadas   Mas para ver Con su pantalla IPS de 6 71""  disfruta de colores intensos y mayor nitidez en todos tus contenidos   Mayor rendimiento Su memoria RAM de 3 GB permite que tu smartphone funcione de manera fluida y sin demoras al realizar distintas tareas  jugar o navegar   Desbloqueo facial y dactilar Maxima seguridad para que solo tu puedas acceder al equipo  Podras elegir entre el sensor de huella dactilar para habilitar el telefono en un toque  o el reconocimiento facial que permite un desbloqueo hasta un 30% mas rapido   Bateria de duracion superior ¡Desenchufate! Con la super bateria de 5000 mAh tendras energia por mucho mas tiempo para jugar  ver series o trabajar sin necesidad de realizar recargas   Gran capacidad de almacenamiento Con su memoria interna de 64 GB siempre tendras espacio para almacenar archivos y documentos importantes  Ademas  podras guardar peliculas  series y videos para reproducirlos cuando quieras sin conexion ",Gris grafito,Nuevo,https://http2.mlstatic.com/D_NQ_NP_600484-MLA50342682195_062022-V.webp
21,Apple iPhone 14 (128 GB) - Azul,4.299.900,https://www.mercadolibre.com.co/apple-iphone-14-128-gb-azul/p/MCO19615339?pdp_filters=category:MCO1055#searchVariation=MCO19615339&position=22&search_layout=stack&type=product&tracking_id=3b4075cd-7a05-45ae-b41b-3f293a70d643,Apple,El iPhone 14 viene con el sistema de dos camaras mas impresionante en un iPhone  para que tomes fotos espectaculares con mucha o poca luz  Y te da mas tranquilidad gracias a una funcionalidad de seguridad que salva vidas   Aviso legal (1) La pantalla tiene las esquinas redondeadas  Si se mide en forma de rectangulo  la pantalla tiene 6 06 pulgadas en diagonal  El area real de visualizacion es menor  (2) La funcionalidad Emergencia SOS usa conexion celular o llamadas por Wi-Fi  (3) La duracion de la bateria varia segun el uso y la configuracion  (4) Se requiere un plan de datos  5G esta disponible en algunos mercados y a traves de operadores especificos  Las velocidades varian segun las condiciones del lugar y el operador  (5) El iPhone 14 es resistente a las salpicaduras  al agua y al polvo  y fue probado en condiciones de laboratorio controladas  con una clasificacion IP68 segun la norma IEC 60529 (hasta 30 minutos a una profundidad maxima de 6 metros)  La resistencia a las salpicaduras  al agua y al polvo no es una condicion permanente  y podria disminuir como consecuencia del uso normal  No intentes cargar un iPhone mojado; consulta el manual del usuario para ver las instrucciones de limpieza y secado  La garantia no cubre danos producidos por liquidos  (6) Algunas funcionalidades podrian no estar disponibles en todos los paises o areas ,Azul,Nuevo,https://http2.mlstatic.com/D_NQ_NP_864844-MLM51559388062_092022-V.webp
22,Samsung Galaxy A22 5G Dual SIM 128 GB green 4 GB RAM,799.000,https://www.mercadolibre.com.co/samsung-galaxy-a22-5g-dual-sim-128-gb-green-4-gb-ram/p/MCO18360201?pdp_filters=category:MCO1055#searchVariation=MCO18360201&position=23&search_layout=stack&type=product&tracking_id=3b4075cd-7a05-45ae-b41b-3f293a70d643,Samsung,Fotografia profesional en tu bolsillo Descubre infinitas posibilidades para tus fotos con las 3 camaras principales de tu equipo  Pon a prueba tu creatividad y juega con la iluminacion  diferentes planos y efectos para obtener grandes resultados   Ademas  el dispositivo cuenta con camara frontal de 8 Mpx para que puedas sacarte divertidas selfies o hacer videollamadas   Mayor rendimiento Su memoria RAM de 4 GB permite que tu smartphone funcione de manera fluida y sin demoras al realizar distintas tareas  jugar o navegar   Desbloqueo veloz con tu huella digital Con el sensor de huella digital  el acceso es seguro y podras desbloquearlo automaticamente con un toque   Bateria de duracion superior ¡Desenchufate! Con la super bateria de 5000 mAh tendras energia por mucho mas tiempo para jugar  ver series o trabajar sin necesidad de realizar recargas ,Green,Nuevo,https://http2.mlstatic.com/D_NQ_NP_678688-MLA48697047544_122021-V.webp
23,Xiaomi Redmi Note 11 Pro 5G (Snapdragon) Dual SIM 128 GB azul atlántico 6 GB RAM,1.349.000,https://www.mercadolibre.com.co/xiaomi-redmi-note-11-pro-5g-snapdragon-dual-sim-128-gb-azul-atlantico-6-gb-ram/p/MCO19032196?pdp_filters=category:MCO1055#searchVariation=MCO19032196&position=24&search_layout=stack&type=product&tracking_id=3b4075cd-7a05-45ae-b41b-3f293a70d643,Xiaomi,"Fotografia profesional en tu bolsillo Descubre infinitas posibilidades para tus fotos con las 3 camaras principales de tu equipo  Pon a prueba tu creatividad y juega con la iluminacion  diferentes planos y efectos para obtener grandes resultados   Ademas  el dispositivo cuenta con camara frontal de 16 Mpx para que puedas sacarte divertidas selfies o hacer videollamadas   Experiencia visual increible Mira tus series y peliculas favoritas con la mejor definicion a traves de su pantalla AMOLED de 6 67""  Disfruta de colores brillantes y detalles precisos en todos tus contenidos   Capacidad y eficiencia Con su potente procesador y memoria RAM de 6 GB tu equipo alcanzara un alto rendimiento con gran velocidad de transmision de contenidos y ejecutara multiples aplicaciones a la vez sin demoras   Desbloqueo facial y dactilar Maxima seguridad para que solo tu puedas acceder al equipo  Podras elegir entre el sensor de huella dactilar para habilitar el telefono en un toque  o el reconocimiento facial que permite un desbloqueo hasta un 30% mas rapido   Bateria de duracion superior ¡Desenchufate! Con la super bateria de 5000 mAh tendras energia por mucho mas tiempo para jugar  ver series o trabajar sin necesidad de realizar recargas ",Azul Atlántico,Nuevo,https://http2.mlstatic.com/D_NQ_NP_960109-MLA52132071950_102022-V.webp
24,Xiaomi 12T Pro Dual SIM 256 GB azul 8 GB RAM,3.049.900,https://www.mercadolibre.com.co/xiaomi-12t-pro-dual-sim-256-gb-azul-8-gb-ram/p/MCO19818025?pdp_filters=category:MCO1055#searchVariation=MCO19818025&position=25&search_layout=stack&type=product&tracking_id=3b4075cd-7a05-45ae-b41b-3f293a70d643,Xiaomi,"Fotografia profesional en tu bolsillo Descubre infinitas posibilidades para tus fotos con las 3 camaras principales de tu equipo  Pon a prueba tu creatividad y juega con la iluminacion  diferentes planos y efectos para obtener grandes resultados   Ademas  el dispositivo cuenta con camara frontal de 20 Mpx para que puedas sacarte divertidas selfies o hacer videollamadas   Experiencia visual increible Mira tus series y peliculas favoritas con la mejor definicion a traves de su pantalla AMOLED de 6 67""  Disfruta de colores brillantes y detalles precisos en todos tus contenidos   Capacidad y eficiencia Con su potente procesador y memoria RAM de 8 GB tu equipo alcanzara un alto rendimiento con gran velocidad de transmision de contenidos y ejecutara multiples aplicaciones a la vez sin demoras   Desbloqueo facial y dactilar Maxima seguridad para que solo tu puedas acceder al equipo  Podras elegir entre el sensor de huella dactilar para habilitar el telefono en un toque  o el reconocimiento facial que permite un desbloqueo hasta un 30% mas rapido   Bateria de duracion superior ¡Desenchufate! Con la super bateria de 5000 mAh tendras energia por mucho mas tiempo para jugar  ver series o trabajar sin necesidad de realizar recargas ",Azul,Nuevo,https://http2.mlstatic.com/D_NQ_NP_738844-MLA52594792534_112022-V.webp
25,Xiaomi Redmi A1 2022 Dual SIM 32 GB azul claro 2 GB RAM,379.900,https://www.mercadolibre.com.co/xiaomi-redmi-a1-2022-dual-sim-32-gb-azul-claro-2-gb-ram/p/MCO19676319?pdp_filters=category:MCO1055#searchVariation=MCO19676319&position=26&search_layout=stack&type=product&tracking_id=3b4075cd-7a05-45ae-b41b-3f293a70d643,Xiaomi,"Doble camara y mas detalles Sus 2 camaras traseras de 8 Mpx/0 3 Mpx te permitiran tomar imagenes con mas detalles y lograr efectos unicos como el famoso modo retrato de poca profundidad de campo   Ademas  el dispositivo cuenta con camara frontal de 5 Mpx para que puedas sacarte divertidas selfies o hacer videollamadas   Mas para ver Con su pantalla IPS de 6 52""  disfruta de colores intensos y mayor nitidez en todos tus contenidos   Todo lo que necesitas Su memoria RAM de 2 GB es justo lo que necesitas para utilizar las funciones mas importantes como llamar  enviar mensajes  navegar y ejecutar aplicaciones de uso frecuente como redes sociales o multimedia   Bateria de duracion superior ¡Desenchufate! Con la super bateria de 5000 mAh tendras energia por mucho mas tiempo para jugar  ver series o trabajar sin necesidad de realizar recargas   El espacio que necesitas Con su memoria interna de 32 GB descarga tus aplicaciones favoritas y guarda todas las fotos y videos que quieras ",Azul claro,Nuevo,https://http2.mlstatic.com/D_NQ_NP_786454-MLA51821904343_102022-V.webp
